symbol,ts,open,high,low,close,volume,count
ARB,2026-03-06 08:00:00+00:00,0.10481,0.10496,0.10225,0.10238,2011617.3,1257
ARB,2026-03-06 12:00:00+00:00,0.10228,0.10361,0.09854,0.09933,4700417.8,1622
ARB,2026-03-06 16:00:00+00:00,0.09922,0.10066,0.09781,0.09955,3165732.7,1231
ARB,2026-03-06 20:00:00+00:00,0.09952,0.10024,0.09918,0.09985,958197.4,992
ARB,2026-03-07 00:00:00+00:00,0.09996,0.10062,0.09931,0.0997,1099755.6,618
ARB,2026-03-07 04:00:00+00:00,0.09968,0.10017,0.09821,0.09884,1429723.1,666
ARB,2026-03-07 08:00:00+00:00,0.09877,0.09944,0.09842,0.09912,1490450.9,966
ARB,2026-03-07 12:00:00+00:00,0.09903,0.09913,0.09665,0.09708,2554106.6,1113
ARB,2026-03-07 16:00:00+00:00,0.09703,0.09793,0.09583,0.09618,1811462.0,882
ARB,2026-03-07 20:00:00+00:00,0.09625,0.09684,0.09569,0.09671,2212273.8,827
ARB,2026-03-08 00:00:00+00:00,0.0967,0.0967,0.09499,0.09545,2292777.1,1079
ARB,2026-03-08 04:00:00+00:00,0.09543,0.09587,0.09449,0.09552,1191584.3,740
ARB,2026-03-08 08:00:00+00:00,0.09553,0.09708,0.09486,0.09604,1817826.0,1424
ARB,2026-03-08 12:00:00+00:00,0.09596,0.0973,0.09438,0.09474,2267266.8,1084
ARB,2026-03-08 16:00:00+00:00,0.09476,0.09663,0.09413,0.09631,1966346.9,955
ARB,2026-03-08 20:00:00+00:00,0.09632,0.09648,0.09337,0.09441,2985640.0,1296
ARB,2026-03-09 00:00:00+00:00,0.09439,0.0973,0.09431,0.09586,1876804.7,1055
ARB,2026-03-09 04:00:00+00:00,0.09594,0.09894,0.09594,0.09704,7274579.7,1276
ARB,2026-03-09 08:00:00+00:00,0.09712,0.09815,0.0964,0.0975,2636818.0,1254
ARB,2026-03-09 12:00:00+00:00,0.09745,0.0999,0.09728,0.09885,49949915.4,2992
ARB,2026-03-09 16:00:00+00:00,0.0988,0.101,0.09802,0.09923,2415474.0,1280
ARB,2026-03-09 20:00:00+00:00,0.09919,0.09966,0.09722,0.0975,1660939.1,940
ARB,2026-03-10 00:00:00+00:00,0.09748,0.1006,0.09728,0.0988,2461726.8,1086
ARB,2026-03-10 04:00:00+00:00,0.0989,0.10035,0.09884,0.09982,1276340.1,757
ARB,2026-03-10 08:00:00+00:00,0.09998,0.10112,0.09937,0.0998,12736982.9,1815
ARB,2026-03-10 12:00:00+00:00,0.09977,0.10214,0.09842,0.10104,1697979.6,1075
ARB,2026-03-10 16:00:00+00:00,0.10105,0.10138,0.09789,0.09842,2594708.2,1083
ARB,2026-03-10 20:00:00+00:00,0.09843,0.099,0.09717,0.09833,1261017.8,887
ARB,2026-03-11 00:00:00+00:00,0.09836,0.09845,0.09753,0.098,1370982.6,829
ARB,2026-03-11 04:00:00+00:00,0.09793,0.09874,0.09686,0.09804,1057888.9,660
ARB,2026-03-11 08:00:00+00:00,0.09803,0.09969,0.09799,0.09906,1556094.8,892
ARB,2026-03-11 12:00:00+00:00,0.09908,0.1033,0.09898,0.10059,3312128.9,1287
ARB,2026-03-11 16:00:00+00:00,0.1007,0.10236,0.10043,0.10113,1622675.4,757
ARB,2026-03-11 20:00:00+00:00,0.10111,0.10119,0.09967,0.09985,1678122.7,746
ARB,2026-03-12 00:00:00+00:00,0.09994,0.1003,0.09845,0.09871,1279532.6,713
ARB,2026-03-12 04:00:00+00:00,0.09863,0.09934,0.09801,0.09906,1175858.3,631
ARB,2026-03-12 08:00:00+00:00,0.0991,0.10029,0.09864,0.09881,5842800.1,947
ARB,2026-03-12 12:00:00+00:00,0.09885,0.09974,0.09727,0.09891,3444036.7,1010
ARB,2026-03-12 16:00:00+00:00,0.09886,0.10048,0.09853,0.10023,2239514.4,917
ARB,2026-03-12 20:00:00+00:00,0.10026,0.10144,0.09932,0.10082,1393417.2,1025
ARB,2026-03-13 00:00:00+00:00,0.10091,0.10451,0.10066,0.10434,2816524.1,1143
ARB,2026-03-13 04:00:00+00:00,0.10433,0.10473,0.10334,0.10358,1261459.6,705
ARB,2026-03-13 08:00:00+00:00,0.10352,0.1052,0.10335,0.10463,2040027.3,1388
ARB,2026-03-13 12:00:00+00:00,0.10462,0.10727,0.10391,0.10494,3597636.7,1238
ARB,2026-03-13 16:00:00+00:00,0.10495,0.10537,0.10287,0.10334,2781100.7,937
ARB,2026-03-13 20:00:00+00:00,0.10332,0.10421,0.10171,0.10264,1054108.0,780
ARB,2026-03-14 00:00:00+00:00,0.10261,0.10289,0.10149,0.10272,1070612.4,675
ARB,2026-03-14 04:00:00+00:00,0.10271,0.10328,0.10028,0.10046,1380447.9,733
ARB,2026-03-14 08:00:00+00:00,0.10044,0.10061,0.09937,0.10014,765956.3,626
ARB,2026-03-14 12:00:00+00:00,0.10009,0.10078,0.09962,0.10036,817280.4,668
ARB,2026-03-14 16:00:00+00:00,0.10034,0.10068,0.09996,0.10014,448773.6,642
ARB,2026-03-14 20:00:00+00:00,0.10017,0.10117,0.09976,0.10092,1151692.7,912
ARB,2026-03-15 00:00:00+00:00,0.10095,0.10284,0.10013,0.10194,1608347.5,1097
ARB,2026-03-15 04:00:00+00:00,0.10196,0.10241,0.1012,0.10171,806656.2,845
ARB,2026-03-15 08:00:00+00:00,0.10179,0.1026,0.10161,0.10228,1215185.3,1066
ARB,2026-03-15 12:00:00+00:00,0.10239,0.1032,0.1011,0.10122,1285288.2,1114
ARB,2026-03-15 16:00:00+00:00,0.10125,0.10263,0.10121,0.10245,2295640.7,1186
ARB,2026-03-15 20:00:00+00:00,0.10245,0.10455,0.10204,0.10385,8646241.4,1512
ARB,2026-03-16 00:00:00+00:00,0.10387,0.10725,0.10319,0.10603,6629185.1,1166
ARB,2026-03-16 04:00:00+00:00,0.10603,0.10915,0.10603,0.10867,2849707.6,1153
ARB,2026-03-16 08:00:00+00:00,0.10888,0.10997,0.10724,0.10735,2751374.8,1873
ARB,2026-03-16 12:00:00+00:00,0.10735,0.10841,0.10636,0.10671,6417702.2,1643
ARB,2026-03-16 16:00:00+00:00,0.10668,0.10998,0.10663,0.10906,2981799.0,1477
ARB,2026-03-16 20:00:00+00:00,0.10902,0.11144,0.10883,0.1104,2991010.8,1406
ARB,2026-03-17 00:00:00+00:00,0.1104,0.11121,0.10806,0.10868,1641984.8,1569
ARB,2026-03-17 04:00:00+00:00,0.10879,0.1089,0.10688,0.10846,1593338.2,1292
ARB,2026-03-17 08:00:00+00:00,0.10845,0.10908,0.10775,0.10786,1378477.0,1295
ARB,2026-03-17 12:00:00+00:00,0.10793,0.10898,0.10666,0.10764,2396555.3,1579
ARB,2026-03-17 16:00:00+00:00,0.1076,0.10893,0.10755,0.10799,1323338.9,1258
ARB,2026-03-17 20:00:00+00:00,0.10798,0.10917,0.10778,0.10783,814662.8,1215
ARB,2026-03-18 00:00:00+00:00,0.10785,0.10926,0.10724,0.10864,1299189.5,1025
ARB,2026-03-18 04:00:00+00:00,0.10868,0.10922,0.10734,0.10785,661013.1,795
ARB,2026-03-18 08:00:00+00:00,0.10794,0.10829,0.10471,0.10504,1956418.9,1159
ARB,2026-03-18 12:00:00+00:00,0.10485,0.10492,0.10014,0.10144,3456857.1,1580
ARB,2026-03-18 16:00:00+00:00,0.10134,0.10275,0.10051,0.10173,2471105.9,1240
ARB,2026-03-18 20:00:00+00:00,0.10171,0.10301,0.10082,0.10287,1483093.1,894
ARB,2026-03-19 00:00:00+00:00,0.10291,0.10381,0.10185,0.10279,996171.0,812
ARB,2026-03-19 04:00:00+00:00,0.10268,0.10283,0.09987,0.10055,1839773.5,966
ARB,2026-03-19 08:00:00+00:00,0.10059,0.1014,0.09998,0.10047,3435452.4,1836
ARB,2026-03-19 12:00:00+00:00,0.10038,0.10039,0.0977,0.09865,3059875.0,1440
ARB,2026-03-19 16:00:00+00:00,0.09856,0.09945,0.09777,0.09885,2454669.6,1139
ARB,2026-03-19 20:00:00+00:00,0.09887,0.0993,0.09841,0.09922,1601643.3,1092
ARB,2026-03-20 00:00:00+00:00,0.09924,0.10052,0.09907,0.10014,1513039.4,891
ARB,2026-03-20 04:00:00+00:00,0.10014,0.10141,0.09985,0.10059,915391.0,731
ARB,2026-03-20 08:00:00+00:00,0.10064,0.10149,0.10003,0.10048,1878062.8,1347
ARB,2026-03-20 12:00:00+00:00,0.10056,0.10091,0.09881,0.0996,1782762.1,1185
ARB,2026-03-20 16:00:00+00:00,0.09961,0.10032,0.09841,0.09934,2306156.9,1040
ARB,2026-03-20 20:00:00+00:00,0.09939,0.10078,0.09851,0.09976,874199.0,826
ARB,2026-03-21 00:00:00+00:00,0.09977,0.10016,0.09945,0.09963,807971.9,671
ARB,2026-03-21 04:00:00+00:00,0.09966,0.10018,0.09953,0.0997,4037368.3,1032
ARB,2026-03-21 08:00:00+00:00,0.09971,0.10016,0.09909,0.09935,904751.0,983
ARB,2026-03-21 12:00:00+00:00,0.09934,0.10056,0.09911,0.10056,1654053.5,851
ARB,2026-03-21 16:00:00+00:00,0.10056,0.10062,0.09954,0.09973,1044059.1,568
ARB,2026-03-21 20:00:00+00:00,0.09976,0.10016,0.09563,0.09624,2838945.1,990
ARB,2026-03-22 00:00:00+00:00,0.09621,0.09709,0.09387,0.09621,3806019.0,1673
ARB,2026-03-22 04:00:00+00:00,0.09617,0.09678,0.09491,0.09491,836975.3,690
ARB,2026-03-22 08:00:00+00:00,0.09493,0.09514,0.09337,0.09349,4823124.4,2525
ARB,2026-03-22 12:00:00+00:00,0.09353,0.09429,0.09312,0.0936,3301757.3,1356
ARB,2026-03-22 16:00:00+00:00,0.09361,0.09369,0.09181,0.09226,4394036.5,1448
ARB,2026-03-22 20:00:00+00:00,0.09226,0.09322,0.09105,0.09248,3581871.2,1855
ARB,2026-03-23 00:00:00+00:00,0.09248,0.09467,0.0924,0.09382,6735641.4,1461
ARB,2026-03-23 04:00:00+00:00,0.09382,0.09448,0.09161,0.09236,2526262.2,1821
ARB,2026-03-23 08:00:00+00:00,0.09239,0.09723,0.09119,0.09489,14064444.9,3274
ARB,2026-03-23 12:00:00+00:00,0.09506,0.09667,0.09407,0.09407,3268310.2,1453
ARB,2026-03-23 16:00:00+00:00,0.09427,0.09628,0.09354,0.09479,6092646.6,1505
ARB,2026-03-23 20:00:00+00:00,0.09488,0.09769,0.09455,0.09748,3351414.8,1151
ARB,2026-03-24 00:00:00+00:00,0.09751,0.0981,0.09528,0.09658,2107926.2,1125
ARB,2026-03-24 04:00:00+00:00,0.09656,0.09686,0.09554,0.0968,10267512.4,1253
ARB,2026-03-24 08:00:00+00:00,0.09672,0.09796,0.09637,0.09699,2829069.6,1148
ARB,2026-03-24 12:00:00+00:00,0.09701,0.09753,0.09575,0.09649,2353460.9,915
ARB,2026-03-24 16:00:00+00:00,0.09649,0.09713,0.09459,0.09612,2427754.9,956
ARB,2026-03-24 20:00:00+00:00,0.09612,0.09852,0.09594,0.09746,6256867.2,1186
ARB,2026-03-25 00:00:00+00:00,0.09753,0.09817,0.09686,0.09786,2739266.1,934
ARB,2026-03-25 04:00:00+00:00,0.09787,0.09904,0.09758,0.09854,2058616.5,843
ARB,2026-03-25 08:00:00+00:00,0.09855,0.09968,0.09824,0.09919,2212270.0,1403
ARB,2026-03-25 12:00:00+00:00,0.09923,0.09996,0.09832,0.0988,1966607.8,1244
ARB,2026-03-25 16:00:00+00:00,0.09885,0.09974,0.09846,0.09872,1312255.1,952
ARB,2026-03-25 20:00:00+00:00,0.09878,0.09913,0.09798,0.09861,1455495.6,814
ARB,2026-03-26 00:00:00+00:00,0.09866,0.09907,0.09693,0.09712,1381924.6,821
ARB,2026-03-26 04:00:00+00:00,0.09715,0.09718,0.09478,0.09516,1920443.7,1028
ARB,2026-03-26 08:00:00+00:00,0.09516,0.09518,0.09341,0.09394,2151803.7,1161
ARB,2026-03-26 12:00:00+00:00,0.0939,0.09531,0.0937,0.0941,1550136.2,1042
ARB,2026-03-26 16:00:00+00:00,0.09404,0.09441,0.0926,0.09273,1340180.5,876
ARB,2026-03-26 20:00:00+00:00,0.09278,0.0947,0.09253,0.09376,1331802.3,842
ARB,2026-03-27 00:00:00+00:00,0.09374,0.09498,0.09372,0.09445,1096183.5,772
ARB,2026-03-27 04:00:00+00:00,0.09447,0.09447,0.09358,0.09441,1120610.8,662
ARB,2026-03-27 08:00:00+00:00,0.09443,0.09456,0.09025,0.0909,3211623.5,1446
ARB,2026-03-27 12:00:00+00:00,0.09093,0.09132,0.08992,0.09034,2387868.2,998
ARB,2026-03-27 16:00:00+00:00,0.09036,0.09093,0.08942,0.0903,1544364.5,923
ARB,2026-03-27 20:00:00+00:00,0.0903,0.09054,0.08953,0.08994,757534.4,700
ARB,2026-03-28 00:00:00+00:00,0.08996,0.09008,0.0886,0.08932,1917204.9,880
ARB,2026-03-28 04:00:00+00:00,0.08931,0.08966,0.08887,0.08966,1151443.8,666
ARB,2026-03-28 08:00:00+00:00,0.08967,0.0904,0.08953,0.0903,1585404.4,1323
ARB,2026-03-28 12:00:00+00:00,0.09036,0.09216,0.09006,0.09142,2406899.7,1095
ARB,2026-03-28 16:00:00+00:00,0.09148,0.09233,0.09148,0.09164,2263713.3,1014
ARB,2026-03-28 20:00:00+00:00,0.09172,0.09194,0.0894,0.0897,1081064.6,710
ARB,2026-03-29 00:00:00+00:00,0.08974,0.09069,0.08933,0.09026,1389441.4,810
ARB,2026-03-29 04:00:00+00:00,0.09024,0.09033,0.08947,0.08959,649640.0,601
ARB,2026-03-29 08:00:00+00:00,0.08961,0.08966,0.0887,0.08916,1569602.3,1111
ARB,2026-03-29 12:00:00+00:00,0.08911,0.08913,0.0878,0.08858,1658521.0,954
ARB,2026-03-29 16:00:00+00:00,0.08857,0.0891,0.08825,0.0886,1318068.1,760
ARB,2026-03-29 20:00:00+00:00,0.08859,0.08972,0.08581,0.08823,4661200.7,1853
ARB,2026-03-30 00:00:00+00:00,0.08827,0.09165,0.08816,0.09115,2779872.6,1271
ARB,2026-03-30 04:00:00+00:00,0.0913,0.09281,0.09103,0.09267,1753435.3,848
ARB,2026-03-30 08:00:00+00:00,0.09271,0.0933,0.09184,0.09262,1925603.9,1289
ARB,2026-03-30 12:00:00+00:00,0.09269,0.09365,0.09176,0.09211,7573634.6,1716
ARB,2026-03-30 16:00:00+00:00,0.0921,0.0923,0.09003,0.09063,1591279.7,1865
ARB,2026-03-30 20:00:00+00:00,0.09063,0.09165,0.09039,0.09094,1119925.7,899
ARB,2026-03-31 00:00:00+00:00,0.09105,0.09369,0.09085,0.09246,2668845.3,1367
ARB,2026-03-31 04:00:00+00:00,0.0926,0.09312,0.09221,0.09275,1636952.7,1181
ARB,2026-03-31 08:00:00+00:00,0.09281,0.09296,0.09069,0.09222,1547019.9,1348
ARB,2026-03-31 12:00:00+00:00,0.09233,0.09342,0.09122,0.09131,1011033.5,863
ARB,2026-03-31 16:00:00+00:00,0.0913,0.094,0.09126,0.0927,2311879.6,983
ARB,2026-03-31 20:00:00+00:00,0.09276,0.0931,0.0922,0.09292,1316805.8,544
ARB,2026-04-01 00:00:00+00:00,0.0929,0.09357,0.09212,0.09314,969403.8,783
ARB,2026-04-01 04:00:00+00:00,0.09321,0.096,0.09313,0.09573,2117930.4,1198
ARB,2026-04-01 08:00:00+00:00,0.09573,0.09625,0.09457,0.09535,2413732.9,1462
ARB,2026-04-01 12:00:00+00:00,0.09531,0.09661,0.09387,0.09456,3463720.5,1253
ARB,2026-04-01 16:00:00+00:00,0.0946,0.0958,0.09414,0.09469,4607872.9,996
ARB,2026-04-01 20:00:00+00:00,0.09467,0.09514,0.09397,0.09433,4502149.1,943
ARB,2026-04-02 00:00:00+00:00,0.09436,0.09543,0.09046,0.09096,4042868.2,1876
ARB,2026-04-02 04:00:00+00:00,0.09088,0.09194,0.09036,0.09138,2558854.9,1283
ARB,2026-04-02 08:00:00+00:00,0.09131,0.09144,0.09051,0.09109,1090299.9,2145
ARB,2026-04-02 12:00:00+00:00,0.091,0.09219,0.08967,0.09149,3030137.1,1619
ARB,2026-04-02 16:00:00+00:00,0.09145,0.09251,0.0907,0.09122,1598527.3,1073
ARB,2026-04-02 20:00:00+00:00,0.0912,0.09163,0.09061,0.09075,1138829.5,744
ARB,2026-04-03 00:00:00+00:00,0.09077,0.09233,0.09062,0.0922,789347.8,702
ARB,2026-04-03 04:00:00+00:00,0.09218,0.09418,0.09209,0.09336,2451550.6,1095
ARB,2026-04-03 08:00:00+00:00,0.09348,0.09481,0.09336,0.0938,2845759.9,1153
ARB,2026-04-03 12:00:00+00:00,0.09378,0.09432,0.09225,0.09235,2410600.0,1067
ARB,2026-04-03 16:00:00+00:00,0.09225,0.09307,0.09193,0.09249,693887.7,645
ARB,2026-04-03 20:00:00+00:00,0.0925,0.09291,0.09194,0.09222,712733.4,638
ARB,2026-04-04 00:00:00+00:00,0.09222,0.09225,0.09138,0.09163,3144917.1,905
ARB,2026-04-04 04:00:00+00:00,0.09157,0.0922,0.09147,0.09187,982538.1,713
ARB,2026-04-04 08:00:00+00:00,0.09192,0.09207,0.09142,0.09205,799190.4,796
ARB,2026-04-04 12:00:00+00:00,0.09206,0.09316,0.09163,0.09251,1302999.2,837
ARB,2026-04-04 16:00:00+00:00,0.09252,0.09369,0.09214,0.09295,806957.2,714
ARB,2026-04-04 20:00:00+00:00,0.09295,0.09299,0.09247,0.09264,813678.4,734
ARB,2026-04-05 00:00:00+00:00,0.09268,0.09273,0.09178,0.09196,885488.8,657
ARB,2026-04-05 04:00:00+00:00,0.09188,0.09188,0.09033,0.0904,1808658.7,828
ARB,2026-04-05 08:00:00+00:00,0.09043,0.09104,0.09032,0.09056,2166548.2,1492
ARB,2026-04-05 12:00:00+00:00,0.09059,0.09173,0.08967,0.091,1164691.2,1059
ARB,2026-04-05 16:00:00+00:00,0.091,0.09168,0.09034,0.09125,1213076.6,990
ARB,2026-04-05 20:00:00+00:00,0.09129,0.09466,0.09074,0.0941,3936470.5,1401
ARB,2026-04-06 00:00:00+00:00,0.09419,0.09663,0.09416,0.09547,4487496.8,1326
ARB,2026-04-06 04:00:00+00:00,0.09556,0.09588,0.09501,0.09555,942224.5,714
ARB,2026-04-06 08:00:00+00:00,0.09565,0.09872,0.09565,0.09858,4234633.9,1738
ARB,2026-04-06 12:00:00+00:00,0.09857,0.09888,0.09612,0.09712,2099708.0,1066
ARB,2026-04-06 16:00:00+00:00,0.09713,0.09725,0.0956,0.09593,1029227.9,720
ARB,2026-04-06 20:00:00+00:00,0.09586,0.09603,0.09304,0.09362,5010885.1,1304
ARB,2026-04-07 00:00:00+00:00,0.09356,0.09413,0.09249,0.09354,5055007.3,1573
ARB,2026-04-07 04:00:00+00:00,0.09353,0.09495,0.09333,0.09488,3806115.3,771
ARB,2026-04-07 08:00:00+00:00,0.0948,0.09579,0.09365,0.09376,1744184.8,1254
ARB,2026-04-07 12:00:00+00:00,0.09371,0.09397,0.09276,0.09344,2143331.6,1070
ARB,2026-04-07 16:00:00+00:00,0.09342,0.09694,0.09339,0.09694,1743856.4,977
ARB,2026-04-07 20:00:00+00:00,0.09692,0.10302,0.09661,0.10196,6424248.1,2189
ARB,2026-04-08 00:00:00+00:00,0.10197,0.10307,0.10074,0.10247,1412980.1,1125
ARB,2026-04-08 04:00:00+00:00,0.10252,0.10447,0.10234,0.10333,8179040.5,2388
ARB,2026-04-08 08:00:00+00:00,0.10333,0.10394,0.10139,0.10187,2446542.2,2073
ARB,2026-04-08 12:00:00+00:00,0.10193,0.10217,0.0996,0.10056,6040098.9,2016
ARB,2026-04-08 16:00:00+00:00,0.10056,0.10163,0.09993,0.10132,5142078.2,1332
ARB,2026-04-08 20:00:00+00:00,0.10135,0.10642,0.10126,0.1053,19915444.4,2919
ARB,2026-04-09 00:00:00+00:00,0.10543,0.10574,0.10049,0.10149,4393909.5,1840
ARB,2026-04-09 04:00:00+00:00,0.10155,0.1031,0.10134,0.10196,3390988.0,1109
ARB,2026-04-09 08:00:00+00:00,0.10194,0.10233,0.10076,0.10145,9201995.0,1995
ARB,2026-04-09 12:00:00+00:00,0.10147,0.10517,0.10094,0.10375,7508843.3,2167
ARB,2026-04-09 16:00:00+00:00,0.10375,0.10455,0.1024,0.10285,7616678.3,1868
ARB,2026-04-09 20:00:00+00:00,0.10281,0.10989,0.10276,0.10767,9973294.8,2937
ARB,2026-04-10 00:00:00+00:00,0.10782,0.11107,0.10719,0.10914,7061973.8,2655
ARB,2026-04-10 04:00:00+00:00,0.10912,0.11233,0.10795,0.10955,7945474.4,2370
ARB,2026-04-10 08:00:00+00:00,0.10959,0.11136,0.10851,0.10884,7794374.9,3164
ARB,2026-04-10 12:00:00+00:00,0.10878,0.11039,0.10868,0.10955,2730346.4,1386
ARB,2026-04-10 16:00:00+00:00,0.10971,0.11223,0.1086,0.11172,9008450.1,1931
ARB,2026-04-10 20:00:00+00:00,0.11178,0.11657,0.11139,0.11647,12464813.5,3120
ARB,2026-04-11 00:00:00+00:00,0.1165,0.12114,0.11315,0.12035,16463495.5,3559
ARB,2026-04-11 04:00:00+00:00,0.12046,0.1224,0.11403,0.11476,31989364.2,4417
ARB,2026-04-11 08:00:00+00:00,0.11482,0.11564,0.11324,0.11474,6777254.7,2313
ARB,2026-04-11 12:00:00+00:00,0.11473,0.11571,0.1134,0.11501,3542543.2,1550
ARB,2026-04-11 16:00:00+00:00,0.11498,0.11787,0.11482,0.11772,4313958.3,1767
ARB,2026-04-11 20:00:00+00:00,0.11777,0.11786,0.11514,0.11535,4057873.9,1191
ARB,2026-04-12 00:00:00+00:00,0.11545,0.11609,0.11211,0.11236,4329862.7,1681
ARB,2026-04-12 04:00:00+00:00,0.11232,0.11248,0.11041,0.1109,6778243.8,1291
ARB,2026-04-12 08:00:00+00:00,0.11088,0.11194,0.10882,0.11128,14802952.7,2919
ARB,2026-04-12 12:00:00+00:00,0.11121,0.11235,0.1101,0.11063,3245921.1,1344
ARB,2026-04-12 16:00:00+00:00,0.1106,0.11309,0.11005,0.11182,5283241.1,1590
ARB,2026-04-12 20:00:00+00:00,0.11194,0.11262,0.11036,0.11085,1455438.2,1200
ARB,2026-04-13 00:00:00+00:00,0.11088,0.11183,0.11064,0.11118,1589893.6,989
ARB,2026-04-13 04:00:00+00:00,0.11124,0.11367,0.11093,0.11107,1455933.4,1163
ARB,2026-04-13 08:00:00+00:00,0.11106,0.11143,0.11026,0.11127,2166653.0,1772
ARB,2026-04-13 12:00:00+00:00,0.11127,0.11208,0.1102,0.11052,2658711.5,1418
ARB,2026-04-13 16:00:00+00:00,0.11053,0.11241,0.10985,0.11226,2671173.4,1275
ARB,2026-04-13 20:00:00+00:00,0.1123,0.11365,0.11063,0.11348,4193481.9,1487
ARB,2026-04-14 00:00:00+00:00,0.11352,0.11373,0.11196,0.1125,2269838.3,1168
ARB,2026-04-14 04:00:00+00:00,0.1125,0.11347,0.11236,0.11271,1125322.2,1059
ARB,2026-04-14 08:00:00+00:00,0.11273,0.11333,0.11027,0.11096,1817908.3,1295
ARB,2026-04-14 12:00:00+00:00,0.11086,0.11159,0.10892,0.10998,3095465.3,1557
ARB,2026-04-14 16:00:00+00:00,0.10997,0.11241,0.10911,0.11,1807687.6,1444
ARB,2026-04-14 20:00:00+00:00,0.11016,0.11028,0.10936,0.11006,744528.3,813
ARB,2026-04-15 00:00:00+00:00,0.11009,0.11262,0.10998,0.11215,2370531.2,1532
ARB,2026-04-15 04:00:00+00:00,0.11215,0.11453,0.11124,0.1114,1981780.8,1742
ARB,2026-04-15 08:00:00+00:00,0.11139,0.11387,0.11127,0.11319,3055745.1,1167
ARB,2026-04-15 12:00:00+00:00,0.11318,0.11552,0.11274,0.11541,12031446.2,3233
ARB,2026-04-15 16:00:00+00:00,0.11541,0.11748,0.11487,0.11646,8371529.2,2530
ARB,2026-04-15 20:00:00+00:00,0.1165,0.11673,0.11406,0.1148,4795011.4,1783
ARB,2026-04-16 00:00:00+00:00,0.11485,0.11701,0.11419,0.11659,4372803.3,1557
ARB,2026-04-16 04:00:00+00:00,0.11657,0.11961,0.1162,0.11953,3975913.7,2230
ARB,2026-04-16 08:00:00+00:00,0.11951,0.11971,0.11698,0.11886,9664653.3,2563
ARB,2026-04-16 12:00:00+00:00,0.11891,0.12519,0.1184,0.12404,19007244.2,4262
ARB,2026-04-16 16:00:00+00:00,0.12408,0.1326,0.12071,0.13227,20162465.1,3713
ARB,2026-04-16 20:00:00+00:00,0.13235,0.13325,0.12669,0.12886,7550234.7,2358
ARB,2026-04-17 00:00:00+00:00,0.12883,0.12997,0.12595,0.1285,10539342.4,2365
ARB,2026-04-17 04:00:00+00:00,0.12835,0.13196,0.1275,0.13162,4808000.5,1892
ARB,2026-04-17 08:00:00+00:00,0.1316,0.13454,0.12861,0.13358,7288580.8,2344
ARB,2026-04-17 12:00:00+00:00,0.13383,0.13674,0.13045,0.1308,11912804.8,3610
ARB,2026-04-17 16:00:00+00:00,0.1308,0.13355,0.1303,0.13303,5314617.2,2072
ARB,2026-04-17 20:00:00+00:00,0.133,0.13362,0.12958,0.13119,9209235.5,1476
ARB,2026-04-18 00:00:00+00:00,0.1312,0.13192,0.12948,0.12994,7422720.6,2662
ARB,2026-04-18 04:00:00+00:00,0.12987,0.13431,0.12955,0.13303,9217401.2,1637
ARB,2026-04-18 08:00:00+00:00,0.1331,0.13364,0.12717,0.12832,10226194.1,2426
ARB,2026-04-18 12:00:00+00:00,0.12824,0.12943,0.12759,0.12819,2994238.7,1229
ARB,2026-04-18 16:00:00+00:00,0.12815,0.12908,0.126,0.12647,4283669.0,1343
ARB,2026-04-18 20:00:00+00:00,0.12646,0.12928,0.12579,0.129,2933344.7,1506
ARB,2026-04-19 00:00:00+00:00,0.12906,0.12906,0.12584,0.12725,10129136.6,2630
ARB,2026-04-19 04:00:00+00:00,0.12747,0.12813,0.12425,0.12506,5447104.2,1669
ARB,2026-04-19 08:00:00+00:00,0.12498,0.12657,0.12429,0.12624,7852878.9,2548
ARB,2026-04-19 12:00:00+00:00,0.12614,0.12859,0.12579,0.12778,10995633.5,3011
ARB,2026-04-19 16:00:00+00:00,0.12776,0.12776,0.12345,0.12533,6389709.0,2087
ARB,2026-04-19 20:00:00+00:00,0.12527,0.12557,0.12114,0.12135,3110471.1,2308
ARB,2026-04-20 00:00:00+00:00,0.12136,0.12642,0.12136,0.12495,18150750.6,3606
ARB,2026-04-20 04:00:00+00:00,0.12497,0.12847,0.12378,0.12621,3919045.2,1458
ARB,2026-04-20 08:00:00+00:00,0.12629,0.12838,0.12556,0.12738,3083487.5,1518
ARB,2026-04-20 12:00:00+00:00,0.1274,0.12891,0.12569,0.1277,8824224.5,2465
ARB,2026-04-20 16:00:00+00:00,0.12785,0.12931,0.12725,0.12787,7888407.8,2580
ARB,2026-04-20 20:00:00+00:00,0.12784,0.12899,0.12679,0.12697,3186856.7,1336
ARB,2026-04-21 00:00:00+00:00,0.12696,0.1272,0.12542,0.12628,5761698.1,1756
ARB,2026-04-21 04:00:00+00:00,0.12625,0.12731,0.12532,0.12628,8230435.1,2757
ARB,2026-04-21 08:00:00+00:00,0.12627,0.12729,0.12555,0.12614,1686954.8,1929
ARB,2026-04-21 12:00:00+00:00,0.126,0.12813,0.12492,0.12799,9014606.1,2503
ARB,2026-04-21 16:00:00+00:00,0.12806,0.12874,0.1231,0.12367,10445140.9,2828
ARB,2026-04-21 20:00:00+00:00,0.1237,0.12553,0.12272,0.12528,5912277.6,1855
ARB,2026-04-22 00:00:00+00:00,0.12529,0.12769,0.12393,0.12764,7191414.6,2112
ARB,2026-04-22 04:00:00+00:00,0.12758,0.13051,0.12712,0.12846,3346352.5,1608
